Customer,# Transactions,,,,,,
CUSTOMER 1679," 5,035,319 ",2010,,,,,
CUSTOMER 1679," 17,502 ",2010,,,,,
CUSTOMER 1680, 25 ,2010,,,,,
CUSTOMER 1681," 754,766 ",2010,,,,,
CUSTOMER 1682," 286,551 ",2010,,,,,
CUSTOMER 1684," 30,140 ",2010,,,,,
CUSTOMER 1686, -   ,2010,,,,,
CUSTOMER 1688, -   ,2010,,,,,
CUSTOMER 1689, 25 ,2010,,,,,
CUSTOMER 1690," 4,633,166 ",2010,,,,,
CUSTOMER 1700, 33 ,2010,,,,,
CUSTOMER 1705," 619,579 ",2010,,,,,
CUSTOMER 1708," 90,420 ",2010,,,,,
CUSTOMER 1709," 13,748 ",2010,,,,,
CUSTOMER 1710, -   ,2010,,,,,
CUSTOMER 1712," 489,868 ",2010,,,,,
CUSTOMER 1717," 3,440,714 ",2010,,,,,
CUSTOMER 1718, 7 ,2010,,,,,
CUSTOMER 1723," 18,315 ",2010,,,,,
CUSTOMER 1724, -   ,2010,,,,,
CUSTOMER 1732," 7,116,212 ",2010,,,,,
CUSTOMER 1734," 26,621 ",2010,,,,,
CUSTOMER 1736," 1,858,120 ",2010,,,,,
CUSTOMER 1737," 86,554 ",2010,,,,,
CUSTOMER 1742," 173,432 ",2010,,,,,
CUSTOMER 1746," 128,950 ",2010,,,,,
CUSTOMER 1747, 7 ,2010,,,,,
CUSTOMER 1747, 13 ,2010,,,,,
CUSTOMER 1752," 70,041 ",2010,,,,,
CUSTOMER 1753," 196,219 ",2010,,,,,
CUSTOMER 1754," 255,293 ",2010,,,,,
CUSTOMER 1756, -   ,2010,,,,,
CUSTOMER 1757," 229,408 ",2010,,,,,
CUSTOMER 1769, 138 ,2010,,,,,
CUSTOMER 1776," 208,034 ",2010,,,,,
CUSTOMER 1781, 13 ,2010,,,,,
CUSTOMER 1785," 209,123 ",2010,,,,,
CUSTOMER 1786," 1,121,667 ",2010,,,,,
CUSTOMER 1788, -   ,2010,,,,,
CUSTOMER 1789," 58,862 ",2010,,,,,
CUSTOMER 1791," 7,554,088 ",2010,,,,,
CUSTOMER 1792," 175,396 ",2010,,,,,
CUSTOMER 1793, -   ,2010,,,,,
CUSTOMER 1796, 7 ,2010,,,,,
CUSTOMER 1798," 49,638 ",2010,,,,,
CUSTOMER 1801, 75 ,2010,,,,,
CUSTOMER 1802," 108,952 ",2010,,,,,
CUSTOMER 1807," 6,659 ",2010,,,,,
CUSTOMER 1810," 69,226 ",2010,,,,,
CUSTOMER 1812, -   ,2010,,,,,
CUSTOMER 1813, 650 ,2010,,,,,
CUSTOMER 1815," 913,903 ",2010,,,,,
CUSTOMER 1821," 36,423 ",2010,,,,,
CUSTOMER 1822, -   ,2010,,,,,
CUSTOMER 1829, 10 ,2010,,,,,
CUSTOMER 1832," 14,088 ",2010,,,,,
CUSTOMER 1833, -   ,2010,,,,,
CUSTOMER 1835," 7,361 ",2010,,,,,
CUSTOMER 1839," 294,460 ",2010,,,,,
CUSTOMER 1842, 1 ,2010,,,,,
CUSTOMER 1845, -   ,2010,,,,,
CUSTOMER 1858," 5,398,283 ",2010,,,,,
CUSTOMER 1859, -   ,2010,,,,,
CUSTOMER 1869," 696,796 ",2010,,,,,
CUSTOMER 1870, 782 ,2010,,,,,
CUSTOMER 1872," 4,549 ",2010,,,,,
CUSTOMER 1876, -   ,2010,,,,,
CUSTOMER 1879," 879,575 ",2010,,,,,
CUSTOMER 1883," 5,245 ",2010,,,,,
CUSTOMER 1884," 43,372 ",2010,,,,,
CUSTOMER 1885," 61,743 ",2010,,,,,
CUSTOMER 1887, -   ,2010,,,,,
CUSTOMER 1888," 103,024 ",2010,,,,,
CUSTOMER 1891," 477,828 ",2010,,,,,
CUSTOMER 1892," 251,316 ",2010,,,,,
CUSTOMER 1898, 1 ,2010,,,,,
CUSTOMER 1901," 56,630 ",2010,,,,,
CUSTOMER 1904," 158,316 ",2010,,,,,
CUSTOMER 1910, 1 ,2010,,,,,
CUSTOMER 1916, 327 ,2010,,,,,
CUSTOMER 1922," 9,336 ",2010,,,,,
CUSTOMER 1925, 1 ,2010,,,,,
CUSTOMER 1925," 118,856 ",2010,,,,,
CUSTOMER 1926," 17,508 ",2010,,,,,
CUSTOMER 1928," 76,110 ",2010,,,,,
CUSTOMER 1933," 3,762 ",2010,,,,,
CUSTOMER 1934, -   ,2010,,,,,
CUSTOMER 1935," 192,609 ",2010,,,,,
CUSTOMER 1937," 39,869 ",2010,,,,,
CUSTOMER 1943, -   ,2010,,,,,
CUSTOMER 1949," 903,164 ",2010,,,,,
CUSTOMER 1955, -   ,2010,,,,,
CUSTOMER 1956, 2 ,2010,,,,,
CUSTOMER 1957," 110,641 ",2010,,,,,
CUSTOMER 1958," 2,307 ",2010,,,,,
CUSTOMER 1961," 3,275,589 ",2010,,,,,
CUSTOMER 1962, -   ,2010,,,,,
CUSTOMER 1963, 3 ,2010,,,,,
CUSTOMER 1968," 433,128 ",2010,,,,,
CUSTOMER 1969," 175,773 ",2010,,,,,
CUSTOMER 1970, 275 ,2010,,,,,
CUSTOMER 1989, -   ,2010,,,,,
CUSTOMER 1990, -   ,2010,,,,,
CUSTOMER 1992, 4 ,2010,,,,,
CUSTOMER 1994," 1,020 ",2010,,,,,
CUSTOMER 1995," 27,546 ",2010,,,,,
CUSTOMER 1999, -   ,2010,,,,,
CUSTOMER 2001," 1,434 ",2010,,,,,
CUSTOMER 2002," 189,028 ",2010,,,,,
CUSTOMER 2003," 333,957 ",2010,,,,,
CUSTOMER 2008," 188,933 ",2010,,,,,
CUSTOMER 2009," 8,668 ",2010,,,,,
CUSTOMER 2011, 17 ,2010,,,,,
CUSTOMER 2014, 438 ,2010,,,,,
CUSTOMER 2015," 28,796 ",2010,,,,,
CUSTOMER 2017," 3,295,303 ",2010,,,,,
CUSTOMER 2019," 223,386 ",2010,,,,,
CUSTOMER 2025," 546,354 ",2010,,,,,
CUSTOMER 2030," 44,996 ",2010,,,,,
CUSTOMER 2033, -   ,2010,,,,,
CUSTOMER 2036," 5,385 ",2010,,,,,
CUSTOMER 2041," 24,342 ",2010,,,,,
CUSTOMER 2043, 1 ,2010,,,,,
CUSTOMER 2047," 2,709 ",2010,,,,,
CUSTOMER 2050," 53,966 ",2010,,,,,
CUSTOMER 2052," 2,959 ",2010,,,,,
CUSTOMER 2058," 134,437 ",2010,,,,,
CUSTOMER 2059," 2,154,185 ",2010,,,,,
CUSTOMER 2067, 30 ,2010,,,,,
CUSTOMER 2076," 64,409 ",2010,,,,,
CUSTOMER 2079," 26,222 ",2010,,,,,
CUSTOMER 2084," 15,060 ",2010,,,,,
CUSTOMER 2086," 114,566 ",2010,,,,,
CUSTOMER 2087," 4,324,244 ",2010,,,,,
CUSTOMER 2092, 149 ,2010,,,,,
CUSTOMER 2093," 239,539 ",2010,,,,,
CUSTOMER 2105, 557 ,2010,,,,,
CUSTOMER 2106," 1,605,507 ",2010,,,,,
CUSTOMER 2108, -   ,2010,,,,,
CUSTOMER 2109," 2,145,092 ",2010,,,,,
CUSTOMER 2110, 20 ,2010,,,,,
CUSTOMER 2111," 23,459 ",2010,,,,,
CUSTOMER 2115," 1,257 ",2010,,,,,
CUSTOMER 2116," 516,948 ",2010,,,,,
CUSTOMER 2119," 306,559 ",2010,,,,,
CUSTOMER 2123," 105,418 ",2010,,,,,
CUSTOMER 2123," 86,861 ",2010,,,,,
CUSTOMER 2127," 619,806 ",2010,,,,,
CUSTOMER 2129, -   ,2010,,,,,
CUSTOMER 2130," 47,346 ",2010,,,,,
CUSTOMER 2132," 390,077 ",2010,,,,,
CUSTOMER 2137," 8,218 ",2010,,,,,
CUSTOMER 2139, 402 ,2010,,,,,
CUSTOMER 2140," 1,980,028 ",2010,,,,,
CUSTOMER 2143," 326,258 ",2010,,,,,
CUSTOMER 2147," 6,546,564 ",2010,,,,,
CUSTOMER 2150," 20,746 ",2010,,,,,
CUSTOMER 2151," 5,355 ",2010,,,,,
CUSTOMER 2153, 295 ,2010,,,,,
CUSTOMER 2157," 1,149,012 ",2010,,,,,
CUSTOMER 2159," 222,391 ",2010,,,,,
CUSTOMER 2165," 1,186 ",2010,,,,,
CUSTOMER 2169," 263,338 ",2010,,,,,
CUSTOMER 2170," 11,680 ",2010,,,,,
CUSTOMER 2171," 1,460 ",2010,,,,,
CUSTOMER 2175," 5,897 ",2010,,,,,
CUSTOMER 2177, 1 ,2010,,,,,
CUSTOMER 2180, 109 ,2010,,,,,
CUSTOMER 2186, 98 ,2010,,,,,
CUSTOMER 2187," 7,066 ",2010,,,,,
CUSTOMER 2191," 21,607 ",2010,,,,,
CUSTOMER 2193, 5 ,2010,,,,,
CUSTOMER 2195, 4 ,2010,,,,,
CUSTOMER 2196," 80,490 ",2010,,,,,
CUSTOMER 2204," 50,291 ",2010,,,,,
CUSTOMER 2205," 178,968 ",2010,,,,,
CUSTOMER 2206," 11,279 ",2010,,,,,
CUSTOMER 2208, 303 ,2010,,,,,
CUSTOMER 2210," 279,560 ",2010,,,,,
CUSTOMER 2212, 1 ,2010,,,,,
CUSTOMER 2214, 1 ,2010,,,,,
CUSTOMER 2215, -   ,2010,,,,,
CUSTOMER 2216," 625,021 ",2010,,,,,
CUSTOMER 2221," 19,152 ",2010,,,,,
CUSTOMER 2223," 2,722,840 ",2010,,,,,
CUSTOMER 2225," 324,102 ",2010,,,,,
CUSTOMER 2227," 3,684 ",2010,,,,,
CUSTOMER 2229," 199,115 ",2010,,,,,
CUSTOMER 2230, 5 ,2010,,,,,
CUSTOMER 2234," 3,001 ",2010,,,,,
CUSTOMER 2244, -   ,2010,,,,,
CUSTOMER 2246," 66,455 ",2010,,,,,
CUSTOMER 2247," 22,172 ",2010,,,,,
CUSTOMER 2249," 915,779 ",2010,,,,,
CUSTOMER 2250," 145,005 ",2010,,,,,
CUSTOMER 2255," 29,071 ",2010,,,,,
CUSTOMER 2261, -   ,2010,,,,,
CUSTOMER 2265," 20,954 ",2010,,,,,
CUSTOMER 2267," 3,107,530 ",2010,,,,,
CUSTOMER 2268," 64,643 ",2010,,,,,
CUSTOMER 2273, -   ,2010,,,,,
CUSTOMER 2279, 937 ,2010,,,,,
CUSTOMER 2281, 1 ,2010,,,,,
CUSTOMER 2282," 3,507,184 ",2010,,,,,
CUSTOMER 2285," 7,504 ",2010,,,,,
CUSTOMER 2286," 25,227 ",2010,,,,,
CUSTOMER 2289, -   ,2010,,,,,
CUSTOMER 2290, 87 ,2010,,,,,
CUSTOMER 2299, 81 ,2010,,,,,
CUSTOMER 2303," 17,218 ",2010,,,,,
CUSTOMER 2309," 101,660 ",2010,,,,,
CUSTOMER 2323, -   ,2010,,,,,
CUSTOMER 2324," 3,654,287 ",2010,,,,,
CUSTOMER 2325," 40,054 ",2010,,,,,
CUSTOMER 2329, -   ,2010,,,,,
CUSTOMER 2330," 10,883 ",2010,,,,,
CUSTOMER 2331," 3,813,216 ",2010,,,,,
CUSTOMER 2333," 1,618 ",2010,,,,,
CUSTOMER 2334," 123,461 ",2010,,,,,
CUSTOMER 2336," 404,319 ",2010,,,,,
CUSTOMER 2339, -   ,2010,,,,,
CUSTOMER 2340, -   ,2010,,,,,
CUSTOMER 2342," 4,348,772 ",2010,,,,,
CUSTOMER 2345," 352,080 ",2010,,,,,
CUSTOMER 2345," 472,061 ",2010,,,,,
CUSTOMER 2346, -   ,2010,,,,,
CUSTOMER 2348, -   ,2010,,,,,
CUSTOMER 2349," 41,992 ",2010,,,,,
CUSTOMER 2362," 2,595 ",2010,,,,,
CUSTOMER 2365," 1,351 ",2010,,,,,
CUSTOMER 2366, 27 ,2010,,,,,
CUSTOMER 2370, 19 ,2010,,,,,
CUSTOMER 2371, -   ,2010,,,,,
CUSTOMER 2376, 818 ,2010,,,,,
CUSTOMER 2380, -   ,2010,,,,,
CUSTOMER 2382," 46,779 ",2010,,,,,
CUSTOMER 2385," 10,693 ",2010,,,,,
CUSTOMER 2387," 41,220 ",2010,,,,,
CUSTOMER 2388," 39,366 ",2010,,,,,
CUSTOMER 2389," 16,722 ",2010,,,,,
CUSTOMER 2390, 47 ,2010,,,,,
CUSTOMER 2394," 59,298 ",2010,,,,,
CUSTOMER 2396," 15,195,935 ",2010,,,,,
CUSTOMER 2397, 1 ,2010,,,,,
CUSTOMER 2398, -   ,2010,,,,,
CUSTOMER 2400, -   ,2010,,,,,
CUSTOMER 2403," 238,469 ",2010,,,,,
CUSTOMER 2404, 139 ,2010,,,,,
CUSTOMER 2405, -   ,2010,,,,,
CUSTOMER 2406," 466,995 ",2010,,,,,
CUSTOMER 2411," 1,095,363 ",2010,,,,,
CUSTOMER 2416," 17,981 ",2010,,,,,
CUSTOMER 2418," 164,836 ",2010,,,,,
CUSTOMER 2421," 300,171 ",2010,,,,,
CUSTOMER 2428," 768,312 ",2010,,,,,
CUSTOMER 2437," 635,197 ",2010,,,,,
CUSTOMER 2443," 34,755 ",2010,,,,,
CUSTOMER 2444," 31,211 ",2010,,,,,
CUSTOMER 2449," 907,391 ",2010,,,,,
CUSTOMER 2453, 110 ,2010,,,,,
CUSTOMER 2456," 177,388 ",2010,,,,,
CUSTOMER 2457," 7,376 ",2010,,,,,
CUSTOMER 2460, -   ,2010,,,,,
CUSTOMER 2465," 784,741 ",2010,,,,,
CUSTOMER 2466, -   ,2010,,,,,
CUSTOMER 2468, 56 ,2010,,,,,
CUSTOMER 2472," 61,150 ",2010,,,,,
CUSTOMER 2475, 15 ,2010,,,,,
CUSTOMER 2476, 10 ,2010,,,,,
CUSTOMER 2480, 98 ,2010,,,,,
CUSTOMER 2485, 3 ,2010,,,,,
CUSTOMER 2497, -   ,2010,,,,,
CUSTOMER 2500, 24 ,2010,,,,,
CUSTOMER 2510, 1 ,2010,,,,,
CUSTOMER 2512, -   ,2010,,,,,
CUSTOMER 2513, 2 ,2010,,,,,
CUSTOMER 2517," 9,842 ",2010,,,,,
CUSTOMER 2518, -   ,2010,,,,,
CUSTOMER 2519, 308 ,2010,,,,,
CUSTOMER 2520, -   ,2010,,,,,
CUSTOMER 2521, -   ,2010,,,,,
CUSTOMER 2524," 94,360 ",2010,,,,,
CUSTOMER 2525," 194,036 ",2010,,,,,
CUSTOMER 2528," 116,796 ",2010,,,,,
CUSTOMER 2531," 10,386 ",2010,,,,,
CUSTOMER 2533," 277,302 ",2010,,,,,
CUSTOMER 2536," 20,160 ",2010,,,,,
CUSTOMER 2545," 14,257 ",2010,,,,,
CUSTOMER 2547," 39,220 ",2010,,,,,
CUSTOMER 2549, -   ,2010,,,,,
CUSTOMER 2552," 52,480 ",2010,,,,,
CUSTOMER 2553," 626,817 ",2010,,,,,
CUSTOMER 2555, 101 ,2010,,,,,
CUSTOMER 2558," 62,842 ",2010,,,,,
CUSTOMER 2563, -   ,2010,,,,,
CUSTOMER 2567," 2,866,328 ",2010,,,,,
CUSTOMER 2576," 2,782,148 ",2010,,,,,
CUSTOMER 2580, 563 ,2010,,,,,
CUSTOMER 2581, -   ,2010,,,,,
CUSTOMER 2585," 5,196,173 ",2010,,,,,
CUSTOMER 2587, -   ,2010,,,,,
CUSTOMER 2589, -   ,2010,,,,,
CUSTOMER 2591," 48,378 ",2010,,,,,
CUSTOMER 2592," 9,369 ",2010,,,,,
CUSTOMER 2600," 3,094 ",2010,,,,,
CUSTOMER 2603, -   ,2010,,,,,
CUSTOMER 2605, -   ,2010,,,,,
CUSTOMER 2608," 363,377 ",2010,,,,,
CUSTOMER 2609," 2,986 ",2010,,,,,
CUSTOMER 2617," 47,341 ",2010,,,,,
CUSTOMER 2622," 389,707 ",2010,,,,,
CUSTOMER 2623," 23,384 ",2010,,,,,
CUSTOMER 2624," 53,383 ",2010,,,,,
CUSTOMER 2626, -   ,2010,,,,,
CUSTOMER 2627, -   ,2010,,,,,
CUSTOMER 2630," 110,403 ",2010,,,,,
CUSTOMER 2631," 605,350 ",2010,,,,,
CUSTOMER 2632, -   ,2010,,,,,
CUSTOMER 2633," 17,146 ",2010,,,,,
CUSTOMER 2642," 6,255 ",2010,,,,,
CUSTOMER 2644," 1,791 ",2010,,,,,
CUSTOMER 2645," 21,835,781 ",2010,,,,,
CUSTOMER 2649," 1,425 ",2010,,,,,
CUSTOMER 2650," 15,749,505 ",2010,,,,,
CUSTOMER 2651, -   ,2010,,,,,
CUSTOMER 2654," 644,020 ",2010,,,,,
CUSTOMER 2655," 23,311 ",2010,,,,,
CUSTOMER 2656," 27,297 ",2010,,,,,
CUSTOMER 2669, -   ,2010,,,,,
CUSTOMER 2672," 26,153 ",2010,,,,,
CUSTOMER 2706," 32,790 ",2010,,,,,
CUSTOMER 2707," 10,344 ",2010,,,,,
CUSTOMER 2708," 110,857 ",2010,,,,,
CUSTOMER 2709," 299,895 ",2010,,,,,
CUSTOMER 2710, 551 ,2010,,,,,
CUSTOMER 2713, 490 ,2010,,,,,
CUSTOMER 2719, 431 ,2010,,,,,
CUSTOMER 2721, 21 ,2010,,,,,
CUSTOMER 2722, -   ,2010,,,,,
CUSTOMER 2725," 349,063 ",2010,,,,,
CUSTOMER 2728, 17 ,2010,,,,,
CUSTOMER 2729," 15,002 ",2010,,,,,
CUSTOMER 2730, -   ,2010,,,,,
CUSTOMER 2734, -   ,2010,,,,,
CUSTOMER 2739, -   ,2010,,,,,
CUSTOMER 2746, -   ,2010,,,,,
CUSTOMER 2751, 2 ,2010,,,,,
CUSTOMER 2754, 65 ,2010,,,,,
CUSTOMER 2755," 42,735 ",2010,,,,,
CUSTOMER 2757," 2,456,688 ",2010,,,,,
CUSTOMER 2760," 61,888 ",2010,,,,,
CUSTOMER 2761," 321,684 ",2010,,,,,
CUSTOMER 2764," 20,714 ",2010,,,,,
CUSTOMER 2767, -   ,2010,,,,,
CUSTOMER 2768," 964,260 ",2010,,,,,
CUSTOMER 2769," 578,288 ",2010,,,,,
CUSTOMER 2773, 18 ,2010,,,,,
CUSTOMER 2774, -   ,2010,,,,,
CUSTOMER 2775," 51,047 ",2010,,,,,
CUSTOMER 2777," 31,314 ",2010,,,,,
CUSTOMER 2778," 100,754 ",2010,,,,,
CUSTOMER 2779, 28 ,2010,,,,,
CUSTOMER 2780, -   ,2010,,,,,
CUSTOMER 2781, -   ,2010,,,,,
CUSTOMER 2783," 1,149,766 ",2010,,,,,
CUSTOMER 2784, -   ,2010,,,,,
CUSTOMER 2785," 2,705 ",2010,,,,,
CUSTOMER 2786," 10,813 ",2010,,,,,
CUSTOMER 2793," 1,578 ",2010,,,,,
CUSTOMER 2795," 102,005 ",2010,,,,,
CUSTOMER 2796," 55,058 ",2010,,,,,
CUSTOMER 2803," 178,616 ",2010,,,,,
CUSTOMER 2804," 36,193 ",2010,,,,,
CUSTOMER 2809," 10,483 ",2010,,,,,
CUSTOMER 2810," 448,984 ",2010,,,,,
CUSTOMER 2812," 20,636,766 ",2010,,,,,
CUSTOMER 2817," 124,689 ",2010,,,,,
CUSTOMER 2822," 105,388 ",2010,,,,,
CUSTOMER 2825," 166,736 ",2010,,,,,
CUSTOMER 2828, 279 ,2010,,,,,
CUSTOMER 2829," 14,257 ",2010,,,,,
CUSTOMER 2830," 25,520 ",2010,,,,,
CUSTOMER 2831," 1,511 ",2010,,,,,
CUSTOMER 2832, -   ,2010,,,,,
CUSTOMER 2834, 227 ,2010,,,,,
CUSTOMER 2835," 14,160,829 ",2010,,,,,
CUSTOMER 2836, -   ,2010,,,,,
CUSTOMER 2838," 720,669 ",2010,,,,,
CUSTOMER 2847," 1,800,527 ",2010,,,,,
CUSTOMER 2848," 37,009 ",2010,,,,,
CUSTOMER 2851," 948,310 ",2010,,,,,
CUSTOMER 2857," 83,704 ",2010,,,,,
CUSTOMER 2861," 53,342 ",2010,,,,,
CUSTOMER 2864," 5,106,602 ",2010,,,,,
CUSTOMER 2865," 152,690 ",2010,,,,,
CUSTOMER 2866," 2,237 ",2010,,,,,
CUSTOMER 2869, -   ,2010,,,,,
CUSTOMER 2870," 767,115 ",2010,,,,,
CUSTOMER 2871," 312,742 ",2010,,,,,
CUSTOMER 2872, 361 ,2010,,,,,
CUSTOMER 2873, 745 ,2010,,,,,
CUSTOMER 2874," 1,473,103 ",2010,,,,,
CUSTOMER 2877," 1,377 ",2010,,,,,
CUSTOMER 2878," 1,468 ",2010,,,,,
CUSTOMER 2879," 497,751 ",2010,,,,,
CUSTOMER 2884," 9,948 ",2010,,,,,
CUSTOMER 2887," 4,125,914 ",2010,,,,,
CUSTOMER 2891, -   ,2010,,,,,
CUSTOMER 2895," 1,380 ",2010,,,,,
CUSTOMER 2898," 3,983 ",2010,,,,,
CUSTOMER 2899," 288,652 ",2010,,,,,
CUSTOMER 2901," 18,884 ",2010,,,,,
CUSTOMER 2903," 54,249 ",2010,,,,,
CUSTOMER 2905," 34,852 ",2010,,,,,
CUSTOMER 2908, 2 ,2010,,,,,
CUSTOMER 2910," 10,171 ",2010,,,,,
CUSTOMER 2911," 8,716,411 ",2010,,,,,
CUSTOMER 2912, 530 ,2010,,,,,
CUSTOMER 2913, 2 ,2010,,,,,
CUSTOMER 2915," 223,171 ",2010,,,,,
CUSTOMER 2920, 67 ,2010,,,,,
CUSTOMER 2924," 441,604 ",2010,,,,,
CUSTOMER 2926," 21,239,158 ",2010,,,,,
CUSTOMER 2927," 478,123 ",2010,,,,,
CUSTOMER 2929," 8,243 ",2010,,,,,
CUSTOMER 2930, -   ,2010,,,,,
CUSTOMER 2934," 210,900 ",2010,,,,,
CUSTOMER 2936, 71 ,2010,,,,,
CUSTOMER 2938," 1,018,412 ",2010,,,,,
CUSTOMER 2939, -   ,2010,,,,,
CUSTOMER 2940," 33,549 ",2010,,,,,
CUSTOMER 2942," 145,413 ",2010,,,,,
CUSTOMER 2945, -   ,2010,,,,,
CUSTOMER 2947," 5,842 ",2010,,,,,
CUSTOMER 2950, 35 ,2010,,,,,
CUSTOMER 2959," 704,217 ",2010,,,,,
CUSTOMER 2968," 362,618 ",2010,,,,,
CUSTOMER 2969," 413,838 ",2010,,,,,
CUSTOMER 2971," 309,155 ",2010,,,,,
CUSTOMER 2976," 31,611 ",2010,,,,,
CUSTOMER 2977," 1,941,434 ",2010,,,,,
CUSTOMER 2978," 63,814 ",2010,,,,,
CUSTOMER 2995, -   ,2010,,,,,
CUSTOMER 2997," 188,924 ",2010,,,,,
CUSTOMER 3000," 638,024 ",2010,,,,,
CUSTOMER 3005," 62,247 ",2010,,,,,
CUSTOMER 3010, -   ,2010,,,,,
CUSTOMER 3011," 4,672 ",2010,,,,,
CUSTOMER 3014," 123,997 ",2010,,,,,
CUSTOMER 3019," 7,331 ",2010,,,,,
CUSTOMER 3023, 25 ,2010,,,,,
CUSTOMER 3028," 386,278 ",2010,,,,,
CUSTOMER 3031, -   ,2010,,,,,
CUSTOMER 3039, -   ,2010,,,,,
CUSTOMER 3040," 55,908 ",2010,,,,,
CUSTOMER 3042, 152 ,2010,,,,,
CUSTOMER 3046, 18 ,2010,,,,,
CUSTOMER 3063," 2,702,107 ",2010,,,,,
CUSTOMER 3067, 58 ,2010,,,,,
CUSTOMER 3069," 26,153 ",2010,,,,,
CUSTOMER 3072," 114,299 ",2010,,,,,
CUSTOMER 3078," 81,259 ",2010,,,,,
CUSTOMER 3082," 54,468 ",2010,,,,,
CUSTOMER 3084, 588 ,2010,,,,,
CUSTOMER 3085," 14,145 ",2010,,,,,
CUSTOMER 3089," 82,800 ",2010,,,,,
CUSTOMER 3090," 2,759 ",2010,,,,,
CUSTOMER 3091," 170,498 ",2010,,,,,
CUSTOMER 3092," 835,344 ",2010,,,,,
CUSTOMER 3093," 48,099 ",2010,,,,,
CUSTOMER 3095," 1,040 ",2010,,,,,
CUSTOMER 3096, 418 ,2010,,,,,
CUSTOMER 3098," 81,589 ",2010,,,,,
CUSTOMER 3103, -   ,2010,,,,,
CUSTOMER 3109," 891,674 ",2010,,,,,
CUSTOMER 3110," 6,891 ",2010,,,,,
CUSTOMER 3111," 26,808 ",2010,,,,,
CUSTOMER 3113," 138,963 ",2010,,,,,
CUSTOMER 3119," 837,934 ",2010,,,,,
CUSTOMER 3120," 184,824 ",2010,,,,,
CUSTOMER 3122," 36,292 ",2010,,,,,
CUSTOMER 3124," 678,341 ",2010,,,,,
CUSTOMER 3125, 58 ,2010,,,,,
CUSTOMER 3126," 167,033 ",2010,,,,,
CUSTOMER 3129, -   ,2010,,,,,
CUSTOMER 3131, -   ,2010,,,,,
CUSTOMER 3141," 147,536 ",2010,,,,,
CUSTOMER 3142, 5 ,2010,,,,,
CUSTOMER 3144, 76 ,2010,,,,,
CUSTOMER 3145," 256,803 ",2010,,,,,
CUSTOMER 3149," 37,679 ",2010,,,,,
CUSTOMER 3151, -   ,2010,,,,,
CUSTOMER 3154," 158,761 ",2010,,,,,
CUSTOMER 3155," 591,653 ",2010,,,,,
CUSTOMER 3156, -   ,2010,,,,,
CUSTOMER 3157," 17,451 ",2010,,,,,
CUSTOMER 3159," 42,356 ",2010,,,,,
CUSTOMER 3162, -   ,2010,,,,,
CUSTOMER 3166," 265,776 ",2010,,,,,
CUSTOMER 3175," 1,588 ",2010,,,,,
CUSTOMER 3176," 62,523 ",2010,,,,,
CUSTOMER 3184," 131,715 ",2010,,,,,
CUSTOMER 3185, 59 ,2010,,,,,
CUSTOMER 3190, 31 ,2010,,,,,
CUSTOMER 3191," 27,629 ",2010,,,,,
CUSTOMER 3197, -   ,2010,,,,,
CUSTOMER 3203, -   ,2010,,,,,
CUSTOMER 3205," 1,437,492 ",2010,,,,,
CUSTOMER 3208," 525,267 ",2010,,,,,
CUSTOMER 3209, -   ,2010,,,,,
CUSTOMER 3213, -   ,2010,,,,,
CUSTOMER 3215, 2 ,2010,,,,,
CUSTOMER 3217," 6,338,928 ",2010,,,,,
CUSTOMER 3222," 129,303 ",2010,,,,,
CUSTOMER 3223," 247,843 ",2010,,,,,
CUSTOMER 3225, 666 ,2010,,,,,
CUSTOMER 3229," 345,197 ",2010,,,,,
CUSTOMER 3230, -   ,2010,,,,,
CUSTOMER 3232, -   ,2010,,,,,
CUSTOMER 3234, 15 ,2010,,,,,
CUSTOMER 3236," 287,546 ",2010,,,,,
CUSTOMER 3238," 120,100 ",2010,,,,,
CUSTOMER 3239, 20 ,2010,,,,,
CUSTOMER 3246, -   ,2010,,,,,
CUSTOMER 3247," 348,640 ",2010,,,,,
CUSTOMER 3249, -   ,2010,,,,,
CUSTOMER 3250," 1,684,059 ",2010,,,,,
CUSTOMER 3253," 21,995 ",2010,,,,,
CUSTOMER 3260, -   ,2010,,,,,
CUSTOMER 3265," 139,525 ",2010,,,,,
CUSTOMER 3267," 51,137 ",2010,,,,,
CUSTOMER 3268," 38,949 ",2010,,,,,
CUSTOMER 3273," 2,789 ",2010,,,,,
CUSTOMER 3276," 12,715 ",2010,,,,,
CUSTOMER 3279," 8,072 ",2010,,,,,
CUSTOMER 3280," 44,844 ",2010,,,,,
CUSTOMER 3283," 15,271 ",2010,,,,,
CUSTOMER 3287, -   ,2010,,,,,
CUSTOMER 3288," 448,704 ",2010,,,,,
CUSTOMER 3290," 35,490 ",2010,,,,,
CUSTOMER 3291," 323,806 ",2010,,,,,
CUSTOMER 3292, -   ,2010,,,,,
CUSTOMER 3292, -   ,2010,,,,,
CUSTOMER 3293," 8,719,519 ",2010,,,,,
CUSTOMER 3294," 2,585,528 ",2010,,,,,
CUSTOMER 3295," 651,140 ",2010,,,,,
CUSTOMER 3298," 29,715 ",2010,,,,,
CUSTOMER 3300," 224,146 ",2010,,,,,
CUSTOMER 3301, -   ,2010,,,,,
CUSTOMER 3302," 47,322 ",2010,,,,,
CUSTOMER 3308," 12,640 ",2010,,,,,
CUSTOMER 3309, 13 ,2010,,,,,
CUSTOMER 3309," 33,148 ",2010,,,,,
