Cust_ID,Product Group,1/1/10,2/1/10,3/1/10,4/1/10,5/1/10,6/1/10,7/1/10,8/1/10,9/1/10,10/1/10,11/1/10,12/1/10,1/1/11,2/1/11,3/1/11,4/1/11,5/1/11,6/1/11,7/1/11,8/1/11,9/1/11,10/1/11,11/1/11,12/1/11,1/1/12,2/1/12,3/1/12,4/1/12,5/1/12,6/1/12,7/1/12,8/1/12,9/1/12,10/1/12,11/1/12,12/1/12,1/1/13,2/1/13,3/1/13,4/1/13,5/1/13,6/1/13
CUSTOMER 122,FraudFinder, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $591 , $591 , $591 , $591 , $591 , $591 , $620 , $620 
CUSTOMER 122,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $1,575 "," $1,575 "," $1,575 "," $1,575 "," $1,575 "," $1,575 "," $1,654 "," $1,654 "
CUSTOMER 123,FraudFinder 2.0., $259 , $259 , $284 , $284 , $284 , $284 , $284 , $284 , $284 , $284 , $284 , $284 , $284 , $284 , $327 , $327 , $327 , $327 , $327 , $327 , $327 , $327 , $327 , $327 , $327 , $327 , $359 , $359 , $359 , $359 , $359 , $359 , $359 , $359 , $359 , $359 , $359 , $359 , $-   , $-   , $-   , $-   
CUSTOMER 124,FraudFinder, $71 , $71 , $71 , $71 , $71 , $71 , $71 , $71 , $71 , $71 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $105 , $105 , $105 , $105 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 125,FraudFinder, $69 , $69 , $69 , $69 , $69 , $69 , $69 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 126,FraudFinder 2.0., $-   , $-   , $-   , $-   , $32 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $76 , $76 , $76 , $76 , $76 , $76 , $76 , $76 , $76 , $76 , $76 , $76 , $83 , $83 , $83 , $83 , $83 , $83 , $83 , $83 , $83 , $83 , $83 , $83 , $92 
CUSTOMER 127,FraudFinder 2.0., $352 , $(785), $68 , $68 , $68 , $68 , $68 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 128,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $252 , $252 , $252 , $252 ," $1,039 ", $252 , $252 , $252 , $252 , $252 , $252 , $252 , $252 , $252 , $252 , $252 
CUSTOMER 128,Other, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 
CUSTOMER 129,FraudFinder, $65 , $65 , $65 , $65 , $65 , $65 , $65 , $65 , $65 , $65 , $65 , $65 , $65 , $81 , $81 , $81 , $81 , $81 , $81 , $81 , $81 , $81 , $81 , $81 , $81 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $98 , $98 , $98 , $98 , $98 
CUSTOMER 130,FraudFinder, $88 , $88 , $88 , $88 , $88 , $88 , $88 , $88 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 130,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $160 , $160 , $160 , $160 , $160 , $160 , $160 , $160 , $160 , $160 , $160 , $160 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $194 , $194 , $194 
CUSTOMER 131,FraudFinder 2.0., $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $105 , $105 , $105 , $105 , $105 , $105 , $105 , $105 , $105 , $105 , $105 , $105 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $127 , $127 , $127 , $127 
CUSTOMER 132,FraudFinder, $112 , $112 , $112 , $112 , $112 , $112 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 132,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $229 
CUSTOMER 133,FraudFinder 2.0., $68 , $68 , $68 , $68 , $68 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $186 
CUSTOMER 134,FraudFinder, $69 , $69 , $69 , $69 , $69 , $69 , $69 , $122 , $122 , $122 , $122 , $122 , $122 , $122 , $122 , $122 , $122 , $122 , $122 , $134 , $134 , $134 , $134 , $134 , $134 , $134 , $134 , $134 , $134 , $134 , $134 , $148 , $148 , $148 , $148 , $148 , $148 , $148 , $148 , $148 , $148 , $148 
CUSTOMER 135,FraudFinder, $91 , $91 , $91 , $91 , $91 , $91 , $91 , $632 , $632 , $632 , $632 , $632 , $632 , $632 , $632 , $632 , $632 , $632 , $632 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 135,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $(541), $-   , $-   , $-   , $-   , $-   , $93 , $93 , $93 , $93 , $93 , $803 , $803 , $803 , $803 , $803 , $803 , $803 , $803 , $803 , $803 , $803 , $803 , $884 , $884 , $884 , $884 , $884 , $884 , $884 , $884 , $884 , $884 , $884 
CUSTOMER 136,FraudFinder, $91 , $91 , $91 , $91 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $125 , $125 , $125 , $125 , $125 , $125 , $125 , $125 , $125 , $125 , $125 , $125 , $137 , $137 , $137 , $137 , $137 , $137 , $137 , $137 , $137 , $137 , $137 , $137 , $151 , $151 
CUSTOMER 137,FraudFinder, $92 , $92 , $92 , $92 , $92 , $92 , $92 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 138,FraudFinder, $91 , $91 , $91 , $91 , $91 , $91 , $91 , $91 , $91 , $91 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $115 , $127 , $127 , $127 , $127 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 139,FraudFinder 2.0., $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $74 , $74 , $74 , $74 , $74 , $74 , $74 , $74 , $74 , $74 , $74 , $74 , $82 , $82 , $82 , $82 , $82 , $82 , $82 , $82 , $82 , $82 , $82 
CUSTOMER 140,FraudFinder, $173 , $173 , $173 , $173 , $173 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 141,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $1,685 "," $1,685 "," $1,685 "," $1,685 "," $1,685 "," $1,685 "," $1,685 "," $1,685 "," $1,685 "," $1,685 "," $1,685 "," $1,685 "," $1,826 "," $1,826 "," $1,826 "," $1,826 "," $1,826 "," $1,826 "
CUSTOMER 142,FraudFinder," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,509 "," $1,659 "," $1,659 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 142,Other, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $(3,319)", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $(0), $-   , $-   , $-   , $-   , $-   
CUSTOMER 143,FraudFinder 2.0., $166 , $166 , $166 , $166 , $166 , $166 , $166 , $166 , $166 , $166 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $176 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 143,Other, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $(352), $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 144,FraudFinder, $229 , $229 , $229 , $229 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $274 , $302 , $302 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 145,FraudFinder, $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $95 , $9 , $88 , $88 , $88 , $88 , $88 , $88 , $88 , $89 , $89 , $89 , $97 , $97 , $97 , $97 , $97 , $97 , $97 , $97 , $97 , $97 , $97 , $97 , $107 , $107 , $107 , $107 , $107 , $107 , $107 
CUSTOMER 146,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $53 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $95 , $105 , $105 , $105 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 147,FraudFinder, $81 , $81 , $81 , $81 , $81 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $98 , $107 , $107 , $107 , $107 , $107 , $107 , $107 , $107 , $107 , $107 , $107 , $107 , $118 
CUSTOMER 148,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $98 , $98 , $98 , $98 , $98 , $98 
CUSTOMER 149,FraudFinder, $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $89 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 149,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $72 , $72 , $72 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $214 , $214 , $214 , $214 , $214 , $214 , $214 
CUSTOMER 150,FraudFinder, $151 , $151 , $151 , $161 , $161 , $161 , $161 , $161 , $161 , $161 , $161 , $161 , $161 , $161 , $161 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 150,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $279 , $279 , $279 , $279 , $279 , $279 , $279 , $279 , $279 , $279 , $279 , $279 , $307 , $307 , $307 , $307 , $307 , $307 , $307 , $307 , $307 , $307 , $307 , $307 , $337 , $337 , $337 
CUSTOMER 151,FraudFinder, $96 , $96 , $96 , $96 , $96 , $96 , $96 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $186 , $186 , $186 , $186 , $186 , $186 , $186 , $186 , $186 , $186 , $186 
CUSTOMER 152,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $164 , $164 , $164 , $164 , $164 , $164 , $164 , $164 , $164 
CUSTOMER 153,FraudFinder, $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $69 , $86 , $86 , $86 , $86 , $86 , $86 , $86 , $86 , $86 , $86 , $86 , $86 , $95 , $95 , $95 , $95 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 153,Other, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $(379), $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $0 , $-   , $-   , $-   , $-   , $-   
CUSTOMER 154,FraudFinder, $349 , $349 , $349 , $349 , $384 , $384 , $384 , $384 , $384 , $384 , $384 , $384 , $384 , $384 , $384 , $384 , $423 , $423 , $423 , $423 , $423 , $423 , $423 , $423 , $423 , $423 , $423 , $423 , $465 , $465 , $465 , $465 , $465 , $465 , $465 , $465 , $465 , $465 , $465 , $465 , $511 , $511 
CUSTOMER 155,FraudFinder, $91 , $91 , $91 , $91 , $91 , $91 , $91 , $91 , $91 , $91 , $91 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 155,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $169 , $169 , $169 , $169 , $169 , $169 , $169 
CUSTOMER 156,FraudFinder, $-   , $-   , $-   , $-   , $-   , $983 , $983 , $983 , $983 , $983 , $983 , $983 , $983 , $983 , $983 , $983 , $983 ," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,190 "," $1,190 "," $1,190 "," $(3,570)", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 156,FraudFinder 2.0., $894 , $894 , $894 , $894 , $894 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $4,327 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,082 "," $1,190 "
CUSTOMER 157,FraudFinder, $313 , $313 , $313 , $313 , $313 , $344 , $344 , $344 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 158,FraudFinder 2.0., $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $74 , $74 , $74 , $74 , $74 , $74 , $196 , $196 , $196 , $196 , $196 , $196 , $204 , $204 , $204 , $204 , $204 , $204 , $216 , $216 , $216 , $216 
CUSTOMER 159,FraudFinder 2.0., $206 , $206 , $206 , $206 , $206 , $206 , $206 , $206 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $284 , $284 , $284 , $284 , $284 , $284 , $284 , $284 , $284 , $284 
CUSTOMER 160,FraudFinder 2.0., $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $177 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $194 , $214 , $214 , $214 , $214 , $214 , $214 
CUSTOMER 161,FraudFinder, $91 , $91 , $91 , $91 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $100 , $110 , $110 , $110 , $110 , $110 , $110 , $110 , $110 , $110 , $110 , $110 , $110 , $121 , $121 
CUSTOMER 162,FraudFinder, $297 , $297 , $297 , $297 , $297 , $297 , $297 , $297 , $297 , $297 , $297 , $371 , $371 , $371 , $371 , $371 , $371 , $371 , $371 , $371 , $371 , $371 , $371 , $408 , $408 , $408 , $408 , $408 , $408 , $408 , $408 , $408 , $408 , $408 , $408 , $449 , $449 , $449 , $449 , $449 , $449 , $449 
CUSTOMER 163,FraudFinder, $101 , $101 , $111 , $111 , $111 , $111 , $111 , $111 , $111 , $111 , $111 , $111 , $111 , $111 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 163,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $18 , $18 , $131 , $131 , $131 , $131 , $131 , $131 , $131 , $131 , $131 , $131 , $131 , $131 , $138 , $138 , $138 , $138 , $138 , $138 , $138 , $138 , $138 , $138 , $138 , $138 , $152 , $152 , $152 , $152 
CUSTOMER 164,FraudFinder 2.0., $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $68 , $(203), $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 165,FraudFinder 2.0., $139 , $139 , $139 , $139 , $139 , $139 , $139 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $154 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $169 , $186 , $186 , $186 , $186 , $186 , $186 , $186 , $186 , $186 , $186 , $186 
CUSTOMER 166,FraudFinder, $119 , $119 , $119 , $119 , $119 , $119 , $119 , $119 , $119 , $119 , $119 , $119 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $235 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $258 , $284 , $284 , $284 , $284 , $284 , $284 
CUSTOMER 167,FraudFinder 2.0., $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $384 , $384 , $384 , $284 
CUSTOMER 168,FraudFinder," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,312 "," $1,444 "," $1,444 "," $1,444 "," $1,444 "," $1,444 "," $1,444 "," $1,444 "," $1,444 "," $1,444 "," $1,444 "," $1,444 "," $1,444 "," $1,588 "," $1,588 "," $1,588 "," $1,588 "," $1,588 "," $1,588 "," $1,588 "," $1,588 "," $1,588 "
CUSTOMER 168,FraudFinder 2.0.," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $22,966 "," $25,262 "," $25,262 "," $25,262 "," $25,262 "," $25,262 "," $25,262 "," $25,262 "," $25,262 "," $25,262 "," $25,262 "," $25,262 "," $25,262 "," $27,789 "," $27,789 "," $27,789 "," $27,789 "," $27,789 "," $27,789 "," $27,789 "," $27,789 "," $27,789 "
CUSTOMER 168,Other," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,445 "," $3,789 "," $3,789 "," $3,789 "," $3,789 "," $3,789 "," $3,789 "," $3,789 "," $3,789 "," $3,789 "," $3,789 "," $3,789 "," $3,789 "," $4,168 "," $4,168 "," $4,168 "," $4,168 "," $4,168 "," $22,672 "," $4,168 "," $4,168 "," $4,168 "
CUSTOMER 169,FraudFinder, $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $49 , $54 , $54 , $54 , $54 , $54 , $54 , $54 , $54 , $54 , $54 , $54 , $54 , $60 , $60 , $60 , $60 , $60 , $60 
CUSTOMER 170,FraudFinder 2.0., $-   , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $58 , $58 , $58 , $58 , $58 , $58 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 170,Other, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $(346), $-   , $-   , $-   , $-   , $0 , $-   , $-   , $-   , $-   , $-   
CUSTOMER 171,FraudFinder 2.0.," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 "," $5,906 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 171,Other, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $(5,906)", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
CUSTOMER 172,FraudFinder 2.0., $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $190 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $209 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $229 , $252 , $252 , $252 , $252 
CUSTOMER 173,FraudFinder 2.0., $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $52 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
