Cust_ID,Product Group,1/1/2010,2/1/2010,3/1/2010,4/1/2010,5/1/2010,6/1/2010,7/1/2010,8/1/2010,9/1/2010,10/1/2010,11/1/2010,12/1/2010,1/1/2011,2/1/2011,3/1/2011,4/1/2011,5/1/2011,6/1/2011,7/1/2011,8/1/2011,9/1/2011,10/1/2011,11/1/2011,12/1/2011,1/1/2012,2/1/2012,3/1/2012,4/1/2012,5/1/2012,6/1/2012,7/1/2012,8/1/2012,9/1/2012,10/1/2012,11/1/2012,12/1/2012,1/1/2013,2/1/2013,3/1/2013,4/1/2013,5/1/2013,6/1/2013
CUSTOMER 742,FraudFinder 2.0.,94.81,94.81,94.81,94.82,94.82,94.82,94.82,94.82,94.82,94.82,94.82,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68,147.68,147.68,147.68
CUSTOMER 743,FraudFinder 2.0.,611.76,611.77,629.26,629.26,629.26,629.26,629.27,629.27,629.27,629.26,629.27,629.27,629.27,629.28,723.65,723.65,723.65,723.65,723.65,723.65,723.65,723.65,723.65,723.65,723.65,723.67,796.02,796.02,796.02,796.02,796.02,796.02,796.02,796.02,796.02,796.02,796.02,795.98,0.00,0.00,0.00,0.00
CUSTOMER 745,FraudFinder 2.0.,220.47,220.47,220.47,220.47,220.47,220.47,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.64,189.64,189.64,208.59,208.59,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.57,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.44
CUSTOMER 746,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.66,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60
CUSTOMER 747,FraudFinder 2.0.,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.92,94.92,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.13,109.12,109.12,109.15,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.05,132.04,132.04,132.04,132.04,132.04,132.04,132.04
CUSTOMER 748,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1291.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 749,FraudFinder 2.0.,307.74,307.74,307.74,307.74,307.75,307.75,307.75,307.75,307.75,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.99,389.76,389.76,389.76,389.76,389.76,389.76,389.76,389.76,389.76,389.76,389.76,389.76,428.74,428.74,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98
CUSTOMER 750,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.65,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13
CUSTOMER 751,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,338.58,338.58,338.58,338.58,338.58,338.58,338.58,338.58,338.58,338.58,338.58,338.58,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98
CUSTOMER 752,FraudFinder 2.0.,86.28,86.29,86.28,86.29,86.30,95.14,95.14,95.14,-285.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 754,FraudFinder 2.0.,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.92,94.92,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68,147.68,147.68,147.68,147.68,147.68
CUSTOMER 756,FraudFinder 2.0.,59.55,59.55,59.55,59.55,59.55,59.55,68.24,68.24,68.24,68.24,68.24,68.24,68.24,68.24,68.24,68.24,68.24,68.24,123.69,123.69,123.69,123.69,123.69,123.69,123.69,123.69,123.69,123.69,123.69,123.72,136.06,136.06,136.06,136.06,136.06,136.06,136.06,136.06,136.06,136.06,136.06,136.07
CUSTOMER 758,FraudFinder 2.0.,110.89,110.90,110.90,110.90,110.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 759,FraudFinder 2.0.,189.46,189.46,189.47,189.47,189.47,189.47,189.47,189.47,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.92,259.71,259.71,259.71,259.71,259.71,259.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 761,FraudFinder 2.0.,189.63,189.63,189.64,189.64,189.64,189.64,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.64,189.64,189.64,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.94,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.37
CUSTOMER 762,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,226.38,226.38,226.38,226.38,226.38,226.38,226.38,226.38,226.38,226.38,226.38,226.38,249.02,249.02,249.02,249.02,249.02,249.02,249.02,249.02,249.02,249.02,249.02,249.02,273.92,273.92,273.92,273.92,273.92,273.92,273.92,273.92,273.92,273.92,273.92
CUSTOMER 766,FraudFinder 2.0.,498.69,498.69,498.69,498.69,498.69,498.69,498.69,498.69,498.69,573.49,573.49,573.49,573.49,573.49,573.49,573.49,573.49,573.50,573.50,573.50,573.49,630.84,630.84,630.84,630.84,630.84,630.84,630.84,630.84,630.84,630.84,630.84,630.81,693.92,693.92,693.92,693.92,693.92,693.92,693.92,693.92,693.92
CUSTOMER 768,FraudFinder 2.0.,95.14,95.14,95.14,95.15,95.14,95.15,95.16,104.65,104.65,104.65,104.65,104.65,104.66,104.66,104.66,104.66,104.66,104.66,104.67,115.09,115.09,115.09,115.09,115.09,115.09,115.09,115.09,115.09,115.09,115.09,115.06,126.60,126.60,126.60,126.60,126.60,126.60,126.60,126.60,126.60,126.60,126.60
CUSTOMER 769,FraudFinder 2.0.,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,9527.56,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,4763.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 772,FraudFinder 2.0.,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,12125.98,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,6062.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 774,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,8484.25,10258.20,10258.20,10258.20,10258.20,10258.20,10258.20,10309.68,10309.69,10309.70,10309.70,10309.70,10309.70,11206.34,11206.35,11206.34,11323.76,11323.76,11323.76,11323.76,11323.76,11323.76,11323.76,11323.76,11323.72,11979.92,11979.92,11979.92,11996.81,11996.81,11996.81,11996.81,11996.81,11996.81,11996.81,11996.81
CUSTOMER 777,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,215.72,328.08,328.08,328.08,328.08,328.09,328.09,328.09,328.09,328.09,328.09,328.09,328.06,360.89,360.89,360.89,360.89,360.89,360.89,360.89,360.89,360.89,360.89,360.89,360.92,396.98,396.98,396.98
CUSTOMER 778,FraudFinder 2.0.,95.14,95.14,95.15,95.14,95.15,95.16,-1141.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 781,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90
CUSTOMER 782,FraudFinder 2.0.,0.00,0.00,0.00,0.00,128.72,128.72,128.72,128.72,128.72,128.72,314.94,314.94,593.28,593.29,593.30,769.69,769.69,769.69,769.69,769.69,769.69,769.69,769.69,769.69,816.14,816.14,816.14,846.65,846.65,846.65,846.65,846.65,846.65,846.65,846.65,846.65,897.76,897.76,897.76,1026.69,1026.69,1026.69
CUSTOMER 784,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,655.02,655.02,655.02
CUSTOMER 785,FraudFinder 2.0.,0.00,0.00,0.00,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,655.02,655.02,655.02,655.02,655.02,655.02,655.02,655.02,655.02,655.02,655.02,654.98,720.52,720.52,720.52
CUSTOMER 786,FraudFinder 2.0.,94.91,94.91,94.91,94.91,94.91,94.92,94.92,104.33,104.33,104.33,104.33,104.33,104.33,104.33,156.89,156.89,156.89,257.87,257.87,268.31,38.78,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,185.79
CUSTOMER 787,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25
CUSTOMER 789,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202.10,202.10,202.10,202.10,202.10,202.10,202.10,202.10,202.10,202.10,202.10,202.07,222.31,222.31,222.31,222.31,222.31,222.31,222.31,222.31
CUSTOMER 792,FraudFinder 2.0.,153.38,153.38,153.38,153.38,153.38,153.39,153.39,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,185.57,185.57,185.57,185.57,185.57,185.57,185.57,185.57,185.57,185.57,185.57,185.53,204.13,204.13,204.13,-612.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 797,FraudFinder 2.0.,30.68,30.68,30.68,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.19,213.65,213.65,213.65
CUSTOMER 798,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,771.57,771.58,771.59,771.59,771.59,771.59,771.59,771.59,771.57,4098.43,4098.43,4098.43,4098.43,4098.43,4098.43,4098.43,4098.43,4098.43,4098.43,4098.43,4098.43,4508.27,4508.27,4508.27,4508.27,4508.27,4508.27,4508.27,4508.27
CUSTOMER 800,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.62,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68,147.68,147.68,147.68,147.68
CUSTOMER 803,FraudFinder 2.0.,0.00,0.00,0.00,43.42,43.43,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.64,189.64,189.64,208.66,208.66,208.66,208.66,208.66,208.66,208.66,208.66,208.66,208.66,208.66,208.66,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,252.48
CUSTOMER 804,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,119.09,119.09,119.09,119.09,119.09,119.09,119.09,119.09
CUSTOMER 805,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.74,78.74,78.74,78.74,78.74,78.74,78.74,78.74,78.74,78.74,78.74
CUSTOMER 806,FraudFinder 2.0.,94.91,94.92,94.92,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,805.51,805.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 809,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.92,150.92,150.92,150.92,150.92,150.92,150.92,150.92,150.92,150.92,150.92,150.89,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01
CUSTOMER 810,FraudFinder 2.0.,84.46,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,104.65,104.65,104.65,104.65,104.65,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.11,126.64,126.64,126.64,126.64,126.64
CUSTOMER 811,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.46,131.23,131.23,131.23,131.24,131.24,131.24,131.24,131.24,131.24,131.24,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.66,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60
CUSTOMER 812,FraudFinder 2.0.,95.14,95.15,95.14,95.15,95.16,95.14,-95.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 813,FraudFinder 2.0.,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.99,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 815,FraudFinder 2.0.,258.54,284.12,284.12,284.12,284.12,284.12,284.12,284.12,284.12,284.13,284.13,284.13,284.13,326.77,326.77,326.77,326.77,326.77,326.77,326.77,326.77,326.77,326.77,326.77,326.77,359.45,359.45,359.45,359.45,359.45,359.45,359.45,359.45,359.45,359.45,359.45,359.45,395.39,395.39,395.39,395.39,395.39
CUSTOMER 817,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1323.50,536.09,536.09,536.09,536.09,536.09,536.09,536.09,536.09,536.09,536.09,536.03,589.69,589.69,589.69,589.69,589.69,589.69,589.69,589.69,589.69
CUSTOMER 818,FraudFinder 2.0.,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 819,FraudFinder 2.0.,67.58,67.58,67.59,67.58,67.59,67.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 820,FraudFinder 2.0.,338.58,-3385.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 822,FraudFinder 2.0.,153.38,153.38,153.38,153.38,153.38,153.38,153.38,153.38,153.39,153.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 823,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68,147.68,147.68,147.68,147.68,147.68,147.68,147.68
CUSTOMER 824,FraudFinder 2.0.,189.63,189.63,189.64,189.64,189.64,189.64,208.59,208.59,208.59,208.59,208.60,208.60,208.60,208.59,208.60,208.60,208.60,208.61,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.43,252.41,252.41,252.41,252.41,252.41,252.41,252.41,252.41,252.41,252.41,252.41,252.39
CUSTOMER 825,FraudFinder 2.0.,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.64,189.64,189.64,218.11,218.11,218.11,218.11,218.11,218.11,218.11,218.11,218.11,218.11,218.11,218.11,239.92,239.92,239.92,239.92,239.92,239.92,239.92,239.92,239.92,239.92,239.92,239.92,263.91,263.91,263.91,263.91,263.91,263.91
CUSTOMER 826,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,634.39,634.39,634.39,634.39,634.39,634.39,634.39
CUSTOMER 828,FraudFinder 2.0.,67.58,67.58,67.58,67.58,67.59,67.58,67.59,67.60,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13,115.13,115.12,0.00,0.00,0.00,0.00
CUSTOMER 829,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.69,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.14,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13
CUSTOMER 830,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68
CUSTOMER 831,FraudFinder 2.0.,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.86,511.31,511.31,511.31,511.31,511.31,511.31,511.31,511.31,511.31,511.31,511.31,1640.42,853.02,853.02,853.02,853.02,853.02,853.02
CUSTOMER 832,FraudFinder 2.0.,67.85,67.85,67.85,67.85,67.85,67.84,67.84,67.84,67.84,67.85,67.85,67.85,67.85,67.85,67.85,67.85,67.85,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,107.19
CUSTOMER 833,FraudFinder 2.0.,67.58,-270.33,-57.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 835,FraudFinder 2.0.,0.00,0.00,0.00,0.00,186.72,455.43,-619.38,455.43,455.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 838,FraudFinder 2.0.,86.30,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.29,86.28,86.29,86.30,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.21,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,120.05,120.05,120.05,120.05,120.05
CUSTOMER 839,FraudFinder 2.0.,121.98,121.98,121.98,121.98,121.99,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,189.63,189.63,-379.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 840,FraudFinder 2.0.,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 841,FraudFinder 2.0.,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,140.35,140.35,140.35,140.35,140.35,140.35,140.35,140.35,140.35,140.35,140.35,140.35,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.66,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60
CUSTOMER 842,FraudFinder 2.0.,67.58,67.58,67.58,67.58,67.58,67.58,67.59,67.58,67.59,67.60,77.76,77.76,77.76,77.76,77.76,77.76,77.76,77.76,77.76,77.76,77.76,77.76,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.49,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09
CUSTOMER 843,FraudFinder 2.0.,36.25,36.25,36.25,36.26,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.64,189.64,189.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 844,FraudFinder 2.0.,464.83,464.83,464.83,464.83,464.83,464.83,464.83,464.83,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,568.90,568.90,568.90,568.90,568.90,568.90,568.90,568.90,568.90,568.90,568.90,568.90,625.79,625.79,625.79,625.79,625.79,625.79,625.79,625.79,625.79,625.79
CUSTOMER 845,FraudFinder 2.0.,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.92,94.92,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.40,104.39,104.39,104.43,114.83,114.83,114.83,114.83,114.83,114.83,114.83,114.83,114.83,114.83,114.83,114.85,126.32,126.32,126.32,126.32,126.32,126.32,126.32
CUSTOMER 847,FraudFinder 2.0.,110.90,110.90,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,185.79,185.79,185.79,185.79
CUSTOMER 850,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,51.10,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.59,67.58,67.59,67.60,74.34,74.34,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.31,81.78,81.78,81.78,81.78,81.78,81.78,81.78,81.78,81.78,81.78,81.78,81.76
CUSTOMER 851,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.30,85.30,85.30,85.30,85.30,85.30,85.30,85.30,85.30,85.30,85.30,85.33,93.83,93.83,93.83,93.83
