Cust_ID,Product Group,1/1/2010,2/1/2010,3/1/2010,4/1/2010,5/1/2010,6/1/2010,7/1/2010,8/1/2010,9/1/2010,10/1/2010,11/1/2010,12/1/2010,1/1/2011,2/1/2011,3/1/2011,4/1/2011,5/1/2011,6/1/2011,7/1/2011,8/1/2011,9/1/2011,10/1/2011,11/1/2011,12/1/2011,1/1/2012,2/1/2012,3/1/2012,4/1/2012,5/1/2012,6/1/2012,7/1/2012,8/1/2012,9/1/2012,10/1/2012,11/1/2012,12/1/2012,1/1/2013,2/1/2013,3/1/2013,4/1/2013,5/1/2013,6/1/2013
CUSTOMER 1075,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54
CUSTOMER 1076,FraudFinder 2.0.,0.00,56.31,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68
CUSTOMER 1077,FraudFinder,110.76,110.76,110.76,110.76,110.77,122.05,122.05,122.05,122.05,122.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1078,FraudFinder,142.91,157.21,157.21,157.21,157.21,157.22,157.22,157.22,157.22,157.22,157.22,157.22,157.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1078,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284.12,284.12,284.12,284.12,284.12,284.12,284.12,284.12,284.12,284.12,284.12,284.15,312.54,312.54,312.54,312.54,312.54,312.54,312.54,312.54,312.54,312.54,312.54,312.50,343.79,343.79,343.79,343.79,343.79
CUSTOMER 1079,FraudFinder 2.0.,95.15,95.14,95.15,95.16,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,109.41,109.41,109.41,109.42,109.42,109.42,109.42,109.42,109.42,109.42,109.42,109.40,120.41,120.41,120.41,120.41,120.41,120.41,120.41,120.41,120.41,120.41,120.41,120.38,132.45,132.45
CUSTOMER 1080,FraudFinder,80.71,80.71,80.71,80.71,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1080,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.25,63.25,63.26,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,185.79,185.79
CUSTOMER 1081,FraudFinder,293.44,293.44,293.44,293.45,322.76,322.76,322.76,322.76,322.77,322.77,322.77,322.76,322.77,322.77,322.77,322.78,355.05,355.05,355.05,355.05,355.06,355.06,355.06,355.06,355.06,355.06,355.06,355.02,390.56,390.56,390.56,390.56,390.56,390.56,390.56,390.56,390.56,390.56,390.56,390.54,390.56,390.56
CUSTOMER 1082,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.54,164.04,164.04,164.04,164.04,164.04,164.04,164.04,164.04,164.05,164.05,164.04,164.07,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.42,198.49,198.49,198.49,198.49,198.49,198.49,198.49,198.49
CUSTOMER 1083,FraudFinder,474.08,474.09,474.09,474.09,474.09,521.49,521.49,521.49,521.49,521.49,521.49,521.49,521.49,521.49,521.49,521.50,521.50,599.69,599.69,599.69,599.70,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1083,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,608.92,608.92,608.92,608.92,608.92,608.92,608.92,608.92,608.92,608.92,608.92,608.95,669.82,548.02,608.92,608.92,608.92,608.92,608.92,608.92,608.92
CUSTOMER 1083,Other,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1084,FraudFinder,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,108.27,108.27,108.27
CUSTOMER 1084,FraudFinder 2.0.,172.24,172.24,172.24,189.50,189.50,189.50,189.50,189.50,189.50,189.50,189.50,189.50,189.50,189.50,189.50,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,246.06,246.06,246.06,246.06,246.06,246.06,246.06,246.06,246.06,246.06,246.06,246.06,270.67,270.67,270.67
CUSTOMER 1085,FraudFinder 2.0.,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.19,213.65,213.65,213.65,213.65,213.65,213.65
CUSTOMER 1086,FraudFinder 2.0.,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.19,213.65,213.65,213.65,213.65,213.65,213.65
CUSTOMER 1087,FraudFinder,284.25,312.66,312.66,312.66,312.66,312.66,312.66,312.66,312.66,312.67,312.67,312.67,312.67,390.81,390.81,390.81,390.81,390.81,390.81,390.81,390.81,390.81,390.81,390.81,390.84,429.90,429.90,429.90,429.90,429.90,429.90,429.90,429.90,429.90,429.90,429.90,429.87,472.88,472.88,472.88,472.88,472.90
CUSTOMER 1088,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.14,95.17,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13
CUSTOMER 1089,FraudFinder 2.0.,94.91,94.91,94.91,94.91,94.91,94.92,94.92,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,114.83,114.83,114.83,114.83,114.83,114.83,114.83,114.83,114.83,114.83,114.83,114.86,126.31,126.31,126.31,126.31,126.31,126.31,126.31,126.31,126.31,126.31,126.31
CUSTOMER 1090,FraudFinder,131.17,131.17,131.17,131.17,131.17,131.17,131.17,131.17,131.17,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.64,189.64,189.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1090,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.94,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40
CUSTOMER 1090,Other,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1091,FraudFinder,100.85,100.85,100.85,100.85,100.85,100.85,100.85,100.86,100.86,100.86,100.86,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.94,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.37,284.24,284.24,284.24,284.24,284.24,284.24,284.24
CUSTOMER 1092,FraudFinder 2.0.,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.64,189.64,189.64,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.57,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46
CUSTOMER 1093,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.04,182.61,182.61,182.61,182.61,182.61,182.61,182.61,182.61,182.61,182.61,182.61,182.58,200.87,200.87,200.87
CUSTOMER 1094,Other,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7696.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1094,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,992.79,992.79,992.79,992.79,992.79,992.79,992.79,992.79
CUSTOMER 1095,FraudFinder 2.0.,94.91,94.91,94.91,94.91,94.92,94.92,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.40,104.40,104.40,104.40,122.05,-122.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1096,FraudFinder,916.83,1640.42,1640.42,1640.42,1640.42,1640.42,1640.42,1640.42,1640.42,1640.43,1640.43,1640.43,1640.43,1640.42,1640.42,1640.42,1640.42,1640.42,1640.42,1640.42,1640.42,1640.42,1640.42,1640.42,1640.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1097,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.24,220.47,220.47,220.47,220.47,220.47,220.47,220.47,220.47,220.47,220.47,220.47,220.47,242.52,242.52,242.52,242.52,242.52,242.52,242.52,242.52,242.52,242.52,242.52,242.52,266.77,266.77,266.77,266.77,266.77
CUSTOMER 1098,FraudFinder,286.74,286.74,286.75,286.75,286.75,286.75,286.75,286.75,286.76,262.46,262.46,262.46,262.46,262.46,262.46,262.46,262.46,262.47,262.46,262.47,262.46,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.59,235.01,235.01,235.01,235.01,235.01,235.01,235.01,235.01,235.01
CUSTOMER 1098,Other,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1099,FraudFinder,161.42,161.42,161.42,161.42,161.42,161.42,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.92,293.63,293.63,293.64,293.64,293.64,293.64,293.64,293.64,293.64,293.64,293.64,293.61,323.00,323.00,323.00,323.00,323.00,323.00,323.00,323.00,323.00,323.00,323.00,322.98
CUSTOMER 1100,FraudFinder 2.0.,1182.90,1182.90,1182.90,1182.90,1182.90,1558.39,1558.39,1558.39,1558.39,1558.39,1558.40,1558.40,1558.40,1558.40,1558.40,1558.40,1558.40,1714.17,1714.17,1714.17,1714.17,1714.17,1714.17,1714.17,1714.17,1714.17,1714.17,1714.17,1714.17,1885.59,1885.59,1885.59,1885.59,1885.59,1885.59,1885.59,1885.59,1885.59,1885.59,1885.59,1885.59,1714.17
CUSTOMER 1100,Other,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2057.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1101,FraudFinder 2.0.,338.51,338.51,338.52,338.52,338.52,338.51,338.52,338.52,338.52,338.53,387.13,387.13,387.13,387.13,387.14,387.14,387.14,387.13,387.14,387.14,387.14,387.11,425.85,425.85,425.85,-1277.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1102,FraudFinder,164.05,164.06,164.03,164.03,164.03,164.03,164.04,164.05,164.05,164.05,164.05,164.05,164.05,164.06,180.44,180.44,180.44,180.44,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.42,198.50,198.50,198.50,198.50,198.50,198.50,198.50,198.50,198.50,198.50,198.50,198.43,218.34,218.34,218.34,218.34
CUSTOMER 1103,FraudFinder 2.0.,121.98,121.98,121.98,121.99,134.18,134.18,134.18,134.18,134.19,134.19,134.19,134.19,134.19,134.19,134.19,134.19,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,185.79,185.79
CUSTOMER 1104,FraudFinder,68.90,68.90,68.90,68.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1104,FraudFinder 2.0.,16.02,16.02,16.02,128.20,95.14,-95.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1105,FraudFinder,68.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1105,FraudFinder 2.0.,24.84,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,121.46,121.46,121.46,121.46,121.46,121.46,121.46,121.46,121.46,121.46,121.46,121.49,133.60,133.60,133.60,133.60,133.60,133.60,133.60,133.60,133.60,133.60,133.60,133.57,146.95,146.95,146.95,146.95,146.95
CUSTOMER 1105,Other,82.68,93.50,154.53,308.07,118.11,143.70,134.84,181.10,138.78,127.95,98.43,151.57,133.86,95.47,147.64,176.18,124.02,133.86,-133.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1106,FraudFinder 2.0.,67.58,67.58,67.58,67.58,67.58,67.59,67.58,67.59,67.60,77.72,77.72,77.72,77.72,77.72,77.72,77.72,77.72,77.72,77.72,77.72,77.72,85.50,85.50,85.50,85.50,85.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1106,Other,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-427.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1107,FraudFinder,94.75,-189.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1108,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1577.24,1577.24,1577.24,1577.24,1577.24,1577.24,1577.24,1577.24,1577.24,1577.24,1577.24,1577.17
CUSTOMER 1109,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,75.79,-75.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1110,FraudFinder 2.0.,67.58,67.58,67.58,67.58,67.59,67.58,67.59,67.60,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13
CUSTOMER 1111,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328.08,328.08,328.08,328.08,328.09,328.09,328.09,328.09,328.09,328.09,328.09,328.06,360.89,360.89,360.89,360.89,360.89,360.89,360.89,360.89,360.89,360.89,360.89,360.92,396.98,396.98,396.98
CUSTOMER 1112,FraudFinder,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1112,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13
CUSTOMER 1113,FraudFinder,180.45,180.44,-180.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1114,FraudFinder 2.0.,560.89,853.02,853.02,853.02,853.02,853.02,853.02,853.02,853.02,853.02,853.02,853.02,853.03,853.02,853.02,853.02,853.02,853.02,853.02,853.02,853.02,853.02,853.02,853.02,853.05,938.32,938.32,938.32,938.32,978.81,978.81,978.81,-967.14,735.57,735.57,735.57,735.57,735.57,735.57,735.57,992.79,992.79
CUSTOMER 1115,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13
CUSTOMER 1116,FraudFinder,64.60,64.60,64.60,64.60,64.60,64.61,64.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1117,FraudFinder 2.0.,234.57,234.58,234.58,234.58,234.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1118,FraudFinder 2.0.,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.64,189.64,189.64,218.07,218.07,218.07,218.08,218.08,218.08,218.08,218.08,218.08,218.08,218.08,218.06,239.88,239.88,239.88,239.88,239.88,239.88,239.88,239.88,239.88,239.88,239.88,239.92,263.87,263.87,263.87,263.87,263.87,263.87,263.87
CUSTOMER 1119,FraudFinder,100.86,100.86,100.86,100.86,110.95,110.95,110.95,110.95,110.95,110.96,110.96,110.96,110.96,110.96,110.96,110.97,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.94,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.37,284.24,284.24
CUSTOMER 1120,FraudFinder 2.0.,153.39,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,-153.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1121,FraudFinder,86.16,86.16,86.15,86.15,86.15,86.15,86.16,86.16,86.16,86.16,86.16,86.16,86.16,86.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1121,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.89,35.89,35.90,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68
CUSTOMER 1122,FraudFinder,82.55,82.56,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1122,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.66,234.91,234.91,234.91,234.91,234.91,234.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1123,FraudFinder,110.50,110.50,110.50,110.50,110.50,110.50,110.50,110.50,110.50,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.64,189.64,189.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1123,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209.98,209.98,209.98,209.98,209.98,209.98,209.98,209.98,209.98,209.98,209.98,209.94,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97
CUSTOMER 1123,Other,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1124,FraudFinder,82.55,82.56,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,153.54,153.54,-307.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1125,FraudFinder 2.0.,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.92,94.92,109.11,109.11,109.11,109.11,109.12,109.11,109.12,109.12,109.12,109.12,109.12,109.09,120.02,120.02,120.02,120.02,120.02,120.02,120.02,120.02,120.02,120.02,120.02,120.06,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1126,FraudFinder,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.61,64.61,95.14,-95.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1127,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.57,193.57,193.57,193.57,193.57,193.57,193.57,193.57,193.57,193.57,193.57,193.60,212.93,212.93
