Cust_ID,Product Group,1/1/2010,2/1/2010,3/1/2010,4/1/2010,5/1/2010,6/1/2010,7/1/2010,8/1/2010,9/1/2010,10/1/2010,11/1/2010,12/1/2010,1/1/2011,2/1/2011,3/1/2011,4/1/2011,5/1/2011,6/1/2011,7/1/2011,8/1/2011,9/1/2011,10/1/2011,11/1/2011,12/1/2011,1/1/2012,2/1/2012,3/1/2012,4/1/2012,5/1/2012,6/1/2012,7/1/2012,8/1/2012,9/1/2012,10/1/2012,11/1/2012,12/1/2012,1/1/2013,2/1/2013,3/1/2013,4/1/2013,5/1/2013,6/1/2013
CUSTOMER 1277,FraudFinder,80.71,80.71,80.71,80.71,80.71,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1278,FraudFinder,302.62,302.62,302.63,302.63,302.63,302.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1279,FraudFinder,49.21,-147.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1280,FraudFinder,119.23,119.23,119.23,119.24,131.17,131.17,131.17,131.17,131.17,131.17,131.17,131.17,131.17,131.17,131.17,131.17,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.94,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.37,284.24,284.24
CUSTOMER 1281,FraudFinder,76.90,76.91,76.91,76.91,76.91,76.91,76.91,76.91,76.91,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1284,FraudFinder,146.72,146.72,176.05,176.05,176.05,176.05,176.05,176.05,176.05,176.05,176.06,176.06,176.06,176.06,220.08,220.08,220.08,220.08,220.08,220.08,220.08,220.08,220.08,220.08,220.08,220.08,242.09,242.09,242.09,242.09,242.09,242.09,242.09,242.09,242.09,242.09,242.09,242.09,266.30,266.30,266.30,266.30
CUSTOMER 1285,FraudFinder,96.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1286,FraudFinder,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1287,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1288,FraudFinder,90.81,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1289,FraudFinder,139.43,139.43,139.43,139.44,139.44,139.44,139.44,153.38,153.38,153.38,153.38,153.38,153.38,153.38,153.38,153.38,153.38,153.39,153.39,168.72,168.72,168.72,168.72,168.72,168.72,168.72,168.72,168.72,168.72,168.72,168.72,185.59,185.59,185.59,185.59,185.59,185.59,185.59,185.59,185.59,185.59,185.59
CUSTOMER 1291,FraudFinder,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.63,189.63,189.66,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.57,229.46,229.46,229.46,229.46,229.46,229.46,229.46
CUSTOMER 1293,FraudFinder,3070.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1295,FraudFinder,357.62,393.37,393.37,393.37,393.37,393.37,393.37,393.37,393.37,393.38,393.38,393.38,393.38,432.74,432.74,432.74,432.74,432.74,432.74,432.74,432.74,432.74,432.74,432.74,432.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1296,FraudFinder,86.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1298,FraudFinder,151.31,151.31,151.31,166.46,166.46,166.46,166.46,166.47,166.47,166.47,166.47,166.47,166.47,166.47,166.47,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,511.02,511.02,511.02,511.02,511.02,511.02,511.02,511.02,511.02,511.02,511.02,511.02,562.13,562.13,562.13
CUSTOMER 1299,FraudFinder,90.81,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1300,FraudFinder,75.03,75.03,75.03,75.03,75.03,75.02,75.02,75.02,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1305,FraudFinder,90.81,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1306,FraudFinder,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.64,189.63,189.63,189.66,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.57,229.46,229.46,229.46,229.46,229.46,229.46,229.46
CUSTOMER 1308,FraudFinder,2269.62,2269.62,2269.62,2269.63,2496.72,2496.72,2496.72,2496.72,2496.72,2496.72,2496.72,2496.72,2496.72,2496.72,2496.72,2496.72,2746.39,2746.39,2746.39,2746.39,2746.39,2746.39,2746.39,2746.39,2746.39,2746.39,2746.39,2746.36,3021.03,3021.03,3021.03,3021.03,3021.03,3021.03,3021.03,3021.03,3021.03,3021.03,3021.03,3021.02,3323.13,3323.13
CUSTOMER 1312,FraudFinder,80.71,80.71,80.71,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.73,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.87,134.02,134.02,134.02
CUSTOMER 1315,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1316,FraudFinder,80.71,80.71,80.71,80.71,80.71,80.71,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,104.65,104.65,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.11,0.00,0.00
CUSTOMER 1318,FraudFinder,90.82,90.81,90.82,90.83,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,119.09,119.09,119.09,119.09,119.09,119.09,119.09,119.09,119.09,119.09,119.09,119.09,0.00,0.00
CUSTOMER 1321,FraudFinder,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.49,61.49,61.49,61.48,67.63,67.63,67.63,67.63,67.63,67.63,67.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1322,FraudFinder,474.08,474.08,474.08,474.09,474.09,474.09,474.09,521.49,521.49,521.49,521.49,521.49,521.49,521.49,521.49,521.49,521.49,521.50,521.50,568.11,568.11,568.11,568.11,576.97,569.88,569.88,569.88,569.88,569.88,569.88,569.88,624.92,627.00,627.00,627.00,627.00,627.00,627.00,627.00,627.00,627.00,627.00
CUSTOMER 1324,FraudFinder,137.80,137.80,137.80,137.80,137.80,137.80,137.80,137.80,137.80,137.80,137.80,137.80,137.80,137.80,137.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1325,FraudFinder,50.46,50.46,50.46,50.46,50.46,50.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1326,FraudFinder,96.06,96.06,96.06,96.06,96.06,96.06,96.06,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,185.79,185.79,185.79,185.79,185.79,185.79,185.79,185.79,185.79,185.79,185.79
CUSTOMER 1328,FraudFinder,16.40,16.40,16.41,16.41,16.41,16.41,67.58,675.86,-675.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1329,FraudFinder,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.70,110.70,110.70,110.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1335,FraudFinder,61.54,-184.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1336,FraudFinder,440.17,484.18,484.18,484.18,484.18,484.19,484.19,484.19,484.18,484.19,484.19,484.19,484.20,490.77,490.77,490.77,490.77,490.78,490.78,490.78,532.61,532.61,532.61,532.61,532.58,257.22,257.22,257.22,257.22,257.22,257.22,257.22,257.22,257.22,257.22,257.22,257.22,257.22,257.19,282.94,282.94,282.94
CUSTOMER 1340,FraudFinder,2256.89,2256.89,2256.89,2256.89,2256.90,2256.90,2256.90,2256.90,2256.88,2256.88,2256.88,2256.88,2256.89,2256.89,2256.89,2256.89,2256.90,2256.90,2256.90,2256.90,2482.58,2482.58,2482.58,2482.58,2482.58,2482.58,2482.58,2482.58,2482.58,2482.58,2482.58,2482.54,2730.83,2730.83,2730.83,2730.83,2730.83,2730.83,2730.83,2730.83,2730.83,2730.83
CUSTOMER 1342,FraudFinder,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.59,67.58,67.58,67.61,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.31,81.78,81.78,81.78,81.78,81.78,81.78,81.78,81.78
CUSTOMER 1344,FraudFinder,86.16,86.16,86.16,86.16,86.16,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.76,94.75,94.76,94.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1345,FraudFinder,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,61.54,61.54,61.54,61.54,61.55,61.55,61.55,61.55,61.55,61.55,61.55,61.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1348,FraudFinder,66.67,66.67,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1349,FraudFinder,73.36,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.66,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.57,229.46,229.46,229.46,229.46,229.46
CUSTOMER 1350,FraudFinder,68.90,68.90,68.90,68.90,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1353,FraudFinder,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,211.81,232.99,232.99,232.99,232.99,232.99,232.99,232.99,232.99,232.99,232.99,232.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1354,FraudFinder,68.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1355,FraudFinder,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1357,FraudFinder,0.00,-438.31,0.00,-698.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1397.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1358,FraudFinder,88.58,88.58,88.58,88.58,88.58,88.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1359,FraudFinder,110.77,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.77,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.48,152.30,152.30,152.30,152.30,152.30,152.30,152.30,152.30,152.30,152.30,152.30,152.27,167.53,167.53,167.53,167.53,167.53
CUSTOMER 1361,FraudFinder,110.76,110.77,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.77,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68
CUSTOMER 1362,FraudFinder,80.71,80.71,80.71,80.71,80.71,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1364,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,104.65,103.41,103.41,103.41,103.41,103.41,103.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1366,FraudFinder,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,61.51,-61.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1368,FraudFinder,161.42,161.42,161.42,161.42,161.42,161.42,161.42,161.42,161.42,161.42,161.42,161.42,201.77,201.77,-403.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1369,FraudFinder,233.34,233.34,233.34,256.69,256.69,256.69,256.69,256.69,256.69,256.69,256.69,256.69,256.69,256.69,256.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1370,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.17,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13
CUSTOMER 1372,FraudFinder,189.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1374,FraudFinder,151.31,151.31,151.31,166.46,166.46,166.46,166.46,166.47,166.47,166.47,166.47,166.47,166.47,166.47,166.47,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.94,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.40,258.37,284.24,284.24,284.24
CUSTOMER 1376,FraudFinder,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68,147.68,147.68
CUSTOMER 1377,FraudFinder,73.35,73.35,73.35,73.35,73.36,73.36,73.36,73.36,73.36,73.36,73.36,73.36,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.17,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13,115.13,0.00
CUSTOMER 1379,FraudFinder,66.67,66.66,66.66,66.66,66.66,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1380,FraudFinder,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1382,FraudFinder,230.51,230.51,230.51,230.51,230.51,230.51,230.51,230.51,230.51,230.51,288.06,288.06,288.06,288.06,288.06,288.06,288.06,288.06,288.06,288.06,288.06,288.09,316.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1383,FraudFinder,82.55,82.56,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1384,FraudFinder,90.81,90.81,90.81,90.82,90.81,90.82,90.83,265.35,265.35,265.35,265.35,265.35,265.35,265.35,329.39,329.39,329.39,329.40,329.40,436.68,436.68,436.68,436.68,436.68,436.68,436.68,436.68,436.68,436.68,436.68,436.71,480.35,480.35,480.35,480.35,480.35,480.35,480.35,480.35,0.00,0.00,0.00
CUSTOMER 1385,FraudFinder,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1387,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,86.12,86.12,86.12,86.12,86.13,86.13,86.13,86.13,86.13,86.13,86.13,86.08,94.73,94.73,94.73,94.73,94.73,94.73,94.73,94.73,94.73,94.73,94.73,94.76,104.20,104.20
CUSTOMER 1389,FraudFinder,151.31,151.31,151.31,166.46,166.46,166.46,166.46,166.47,166.47,166.47,166.47,166.47,166.47,166.47,166.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1390,FraudFinder,201.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1391,FraudFinder,161.42,161.42,161.42,161.42,161.42,234.91,645.99,646.00,-998.09,646.00,74.18,74.18,74.18,74.18,74.18,74.18,964.36,251.38,251.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1392,FraudFinder,80.71,80.71,80.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1394,FraudFinder,192.59,211.84,211.84,211.84,211.84,211.84,211.84,211.84,211.84,211.84,211.84,211.85,211.85,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1397,FraudFinder,75.79,83.36,83.36,83.36,83.36,83.36,83.36,83.37,83.37,83.37,83.37,83.37,83.37,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,511.02,511.02,511.02,511.02,511.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1398,FraudFinder,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1399,FraudFinder,461.81,461.81,461.81,461.82,497.57,497.57,497.57,497.57,497.57,497.57,393.37,393.37,393.38,393.38,393.38,393.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
